,timestamp,endpoint,method,status_code,response_time_ms,client_version
92,2026-06-29 18:12:00,/api/v1/recommendations,GET,200,124.83,v5.4
93,2026-06-29 18:12:00,/api/v1/recommendations,GET,200,108.87,v5.4
94,2026-06-29 18:12:00,/api/v1/recommendations,GET,200,116.16,v5.3
95,2026-06-29 18:16:00,/api/v1/recommendations,GET,200,109.91,v5.3
96,2026-06-29 18:16:00,/api/v1/recommendations,GET,200,112.61,v5.3
97,2026-06-29 18:16:00,/api/v1/recommendations,GET,200,124.04,v5.4
98,2026-06-29 18:16:00,/api/v1/recommendations,GET,200,132.13,v5.4
99,2026-06-29 18:16:00,/api/v1/recommendations,GET,200,123.1,v5.3
100,2026-06-29 18:20:00,/api/v1/recommendations,GET,200,114.55,v5.3
101,2026-06-29 18:20:00,/api/v1/recommendations,GET,200,117.04,v5.4
102,2026-06-29 18:20:00,/api/v1/recommendations,GET,200,107.05,v5.4
103,2026-06-29 18:20:00,/api/v1/recommendations,GET,200,121.89,v5.3
104,2026-06-29 18:20:00,/api/v1/recommendations,GET,200,124.11,v5.3
105,2026-06-29 18:24:00,/api/v1/recommendations,GET,200,116.77,v5.4
106,2026-06-29 18:24:00,/api/v1/recommendations,GET,200,116.63,v5.3
107,2026-06-29 18:24:00,/api/v1/recommendations,GET,200,122.52,v5.3
108,2026-06-29 18:24:00,/api/v1/recommendations,GET,200,116.9,v5.3
109,2026-06-29 18:24:00,/api/v1/recommendations,GET,200,119.86,v5.3
110,2026-06-29 18:28:00,/api/v1/recommendations,GET,200,137.15,v5.4
111,2026-06-29 18:28:00,/api/v1/recommendations,GET,200,118.37,v5.3
112,2026-06-29 18:28:00,/api/v1/recommendations,GET,200,117.48,v5.3
113,2026-06-29 18:28:00,/api/v1/recommendations,GET,200,115.17,v5.3
114,2026-06-29 18:28:00,/api/v1/recommendations,GET,200,126.3,v5.4
115,2026-06-29 18:32:00,/api/v1/recommendations,GET,200,124.9,v5.3
116,2026-06-29 18:32:00,/api/v1/recommendations,GET,200,121.16,v5.3
117,2026-06-29 18:32:00,/api/v1/recommendations,GET,200,136.92,v5.4
118,2026-06-29 18:32:00,/api/v1/recommendations,GET,200,137.71,v5.4
119,2026-06-29 18:32:00,/api/v1/recommendations,GET,200,121.55,v5.4
120,2026-06-29 18:36:00,/api/v1/recommendations,GET,200,131.62,v5.3
121,2026-06-29 18:36:00,/api/v1/recommendations,GET,200,154.61,v5.4
122,2026-06-29 18:36:00,/api/v1/recommendations,GET,200,141.07,v5.4
123,2026-06-29 18:36:00,/api/v1/recommendations,GET,200,152.88,v5.4
124,2026-06-29 18:36:00,/api/v1/recommendations,GET,200,130.79,v5.4
125,2026-06-29 18:40:00,/api/v1/recommendations,GET,200,190.26,v5.4
126,2026-06-29 18:40:00,/api/v1/recommendations,GET,200,173.43,v5.4
127,2026-06-29 18:40:00,/api/v1/recommendations,GET,200,188.97,v5.4
128,2026-06-29 18:40:00,/api/v1/recommendations,GET,200,183.23,v5.4
129,2026-06-29 18:40:00,/api/v1/recommendations,GET,200,175.49,v5.4
130,2026-06-29 18:44:00,/api/v1/recommendations,GET,200,229.94,v5.4
131,2026-06-29 18:44:00,/api/v1/recommendations,GET,200,238.69,v5.4
132,2026-06-29 18:44:00,/api/v1/recommendations,GET,200,234.05,v5.4
133,2026-06-29 18:44:00,/api/v1/recommendations,GET,200,237.88,v5.4
134,2026-06-29 18:44:00,/api/v1/recommendations,GET,200,249.01,v5.4
135,2026-06-29 18:48:00,/api/v1/recommendations,GET,200,452.89,v5.4
136,2026-06-29 18:48:00,/api/v1/recommendations,GET,200,478.34,v5.4
137,2026-06-29 18:48:00,/api/v1/recommendations,GET,200,466.23,v5.4
138,2026-06-29 18:48:00,/api/v1/recommendations,GET,200,458.21,v5.3
139,2026-06-29 18:48:00,/api/v1/recommendations,GET,200,454.76,v5.4
140,2026-06-29 18:52:00,/api/v1/recommendations,GET,200,660.18,v5.4
141,2026-06-29 18:52:00,/api/v1/recommendations,GET,200,710.16,v5.4
142,2026-06-29 18:52:00,/api/v1/recommendations,GET,200,662.95,v5.4
143,2026-06-29 18:52:00,/api/v1/recommendations,GET,200,736.69,v5.4
144,2026-06-29 18:52:00,/api/v1/recommendations,GET,200,603.39,v5.4
145,2026-06-29 18:56:00,/api/v1/recommendations,GET,504,1000.0,v5.4
146,2026-06-29 18:56:00,/api/v1/recommendations,GET,200,954.07,v5.4
147,2026-06-29 18:56:00,/api/v1/recommendations,GET,200,898.25,v5.4
148,2026-06-29 18:56:00,/api/v1/recommendations,GET,200,970.97,v5.4
149,2026-06-29 18:56:00,/api/v1/recommendations,GET,200,994.52,v5.4
150,2026-06-29 19:00:00,/api/v1/recommendations,GET,200,1280.92,v5.4
151,2026-06-29 19:00:00,/api/v1/recommendations,GET,200,1182.66,v5.4
152,2026-06-29 19:00:00,/api/v1/recommendations,GET,200,1308.8,v5.3
153,2026-06-29 19:00:00,/api/v1/recommendations,GET,200,1319.5,v5.3
154,2026-06-29 19:00:00,/api/v1/recommendations,GET,200,1318.04,v5.3
155,2026-06-29 19:04:00,/api/v1/recommendations,GET,200,1777.38,v5.4
156,2026-06-29 19:04:00,/api/v1/recommendations,GET,504,1000.0,v5.4
157,2026-06-29 19:04:00,/api/v1/recommendations,GET,504,1000.0,v5.4
158,2026-06-29 19:04:00,/api/v1/recommendations,GET,200,1673.57,v5.3
159,2026-06-29 19:04:00,/api/v1/recommendations,GET,504,1000.0,v5.4
160,2026-06-29 19:08:00,/api/v1/recommendations,GET,504,1000.0,v5.4
161,2026-06-29 19:08:00,/api/v1/recommendations,GET,500,1401.62,v5.4
162,2026-06-29 19:08:00,/api/v1/recommendations,GET,200,2844.05,v5.3
163,2026-06-29 19:08:00,/api/v1/recommendations,GET,504,1000.0,v5.4
164,2026-06-29 19:08:00,/api/v1/recommendations,GET,200,2874.79,v5.3
165,2026-06-29 19:12:00,/api/v1/recommendations,GET,504,1000.0,v5.3
166,2026-06-29 19:12:00,/api/v1/recommendations,GET,500,1566.82,v5.4
167,2026-06-29 19:12:00,/api/v1/recommendations,GET,500,1566.82,v5.4
168,2026-06-29 19:12:00,/api/v1/recommendations,GET,504,1000.0,v5.4
169,2026-06-29 19:12:00,/api/v1/recommendations,GET,500,1566.82,v5.4
170,2026-06-29 19:16:00,/api/v1/recommendations,GET,504,1000.0,v5.4
171,2026-06-29 19:16:00,/api/v1/recommendations,GET,504,1000.0,v5.4
172,2026-06-29 19:16:00,/api/v1/recommendations,GET,504,1000.0,v5.4
173,2026-06-29 19:16:00,/api/v1/recommendations,GET,504,1000.0,v5.4
174,2026-06-29 19:16:00,/api/v1/recommendations,GET,504,1000.0,v5.3
175,2026-06-29 19:20:00,/api/v1/recommendations,GET,504,1000.0,v5.4
176,2026-06-29 19:20:00,/api/v1/recommendations,GET,504,1000.0,v5.4
177,2026-06-29 19:20:00,/api/v1/recommendations,GET,500,2072.36,v5.4
178,2026-06-29 19:20:00,/api/v1/recommendations,GET,500,2072.36,v5.4
179,2026-06-29 19:20:00,/api/v1/recommendations,GET,200,4038.0,v5.4
180,2026-06-29 19:24:00,/api/v1/recommendations,GET,504,1000.0,v5.3
181,2026-06-29 19:24:00,/api/v1/recommendations,GET,500,2327.45,v5.4
182,2026-06-29 19:24:00,/api/v1/recommendations,GET,504,1000.0,v5.4
183,2026-06-29 19:24:00,/api/v1/recommendations,GET,504,1000.0,v5.4
184,2026-06-29 19:24:00,/api/v1/recommendations,GET,504,1000.0,v5.4
185,2026-06-29 19:28:00,/api/v1/recommendations,GET,500,2662.68,v5.4
186,2026-06-29 19:28:00,/api/v1/recommendations,GET,504,1000.0,v5.4
187,2026-06-29 19:28:00,/api/v1/recommendations,GET,200,5344.54,v5.4
188,2026-06-29 19:28:00,/api/v1/recommendations,GET,500,2662.68,v5.4
189,2026-06-29 19:28:00,/api/v1/recommendations,GET,500,2662.68,v5.4
190,2026-06-29 19:32:00,/api/v1/recommendations,GET,504,1000.0,v5.4
191,2026-06-29 19:32:00,/api/v1/recommendations,GET,500,3058.42,v5.4
192,2026-06-29 19:32:00,/api/v1/recommendations,GET,500,3058.42,v5.4
193,2026-06-29 19:32:00,/api/v1/recommendations,GET,500,3058.42,v5.4
194,2026-06-29 19:32:00,/api/v1/recommendations,GET,500,3058.42,v5.4
195,2026-06-29 19:36:00,/api/v1/recommendations,GET,504,1000.0,v5.4
196,2026-06-29 19:36:00,/api/v1/recommendations,GET,200,6760.24,v5.3
197,2026-06-29 19:36:00,/api/v1/recommendations,GET,500,3395.24,v5.4
198,2026-06-29 19:36:00,/api/v1/recommendations,GET,500,3395.24,v5.4
199,2026-06-29 19:36:00,/api/v1/recommendations,GET,200,6785.6,v5.4
200,2026-06-29 19:40:00,/api/v1/recommendations,GET,500,3801.45,v5.4
201,2026-06-29 19:40:00,/api/v1/recommendations,GET,500,3801.45,v5.4
202,2026-06-29 19:40:00,/api/v1/recommendations,GET,504,1000.0,v5.4
203,2026-06-29 19:40:00,/api/v1/recommendations,GET,500,3801.45,v5.4
204,2026-06-29 19:40:00,/api/v1/recommendations,GET,500,3801.45,v5.4
205,2026-06-29 19:44:00,/api/v1/recommendations,GET,504,1000.0,v5.4
206,2026-06-29 19:44:00,/api/v1/recommendations,GET,504,1000.0,v5.4
207,2026-06-29 19:44:00,/api/v1/recommendations,GET,504,1000.0,v5.4
208,2026-06-29 19:44:00,/api/v1/recommendations,GET,504,1000.0,v5.4
209,2026-06-29 19:44:00,/api/v1/recommendations,GET,504,1000.0,v5.3
210,2026-06-29 19:48:00,/api/v1/recommendations,GET,504,1000.0,v5.4
211,2026-06-29 19:48:00,/api/v1/recommendations,GET,500,4566.7,v5.4
212,2026-06-29 19:48:00,/api/v1/recommendations,GET,500,4566.7,v5.4
213,2026-06-29 19:48:00,/api/v1/recommendations,GET,504,1000.0,v5.4
214,2026-06-29 19:48:00,/api/v1/recommendations,GET,504,1000.0,v5.3
215,2026-06-29 19:52:00,/api/v1/recommendations,GET,504,1000.0,v5.4
216,2026-06-29 19:52:00,/api/v1/recommendations,GET,200,10255.76,v5.3
217,2026-06-29 19:52:00,/api/v1/recommendations,GET,200,10205.67,v5.4
218,2026-06-29 19:52:00,/api/v1/recommendations,GET,504,1000.0,v5.4
219,2026-06-29 19:52:00,/api/v1/recommendations,GET,200,10194.36,v5.3
220,2026-06-29 19:56:00,/api/v1/recommendations,GET,200,11041.01,v5.4
221,2026-06-29 19:56:00,/api/v1/recommendations,GET,500,5519.48,v5.4
222,2026-06-29 19:56:00,/api/v1/recommendations,GET,200,10973.73,v5.4
223,2026-06-29 19:56:00,/api/v1/recommendations,GET,504,1000.0,v5.4
224,2026-06-29 19:56:00,/api/v1/recommendations,GET,504,1000.0,v5.4
225,2026-06-29 20:00:00,/api/v1/recommendations,GET,500,6070.31,v5.4
226,2026-06-29 20:00:00,/api/v1/recommendations,GET,500,6070.31,v5.4
227,2026-06-29 20:00:00,/api/v1/recommendations,GET,200,12075.47,v5.4
228,2026-06-29 20:00:00,/api/v1/recommendations,GET,500,6070.31,v5.4
229,2026-06-29 20:00:00,/api/v1/recommendations,GET,504,1000.0,v5.4
230,2026-06-29 20:04:00,/api/v1/recommendations,GET,500,6548.92,v5.4
231,2026-06-29 20:04:00,/api/v1/recommendations,GET,504,1000.0,v5.4
232,2026-06-29 20:04:00,/api/v1/recommendations,GET,500,6548.92,v5.4
233,2026-06-29 20:04:00,/api/v1/recommendations,GET,200,13138.59,v5.4
234,2026-06-29 20:04:00,/api/v1/recommendations,GET,504,1000.0,v5.3
235,2026-06-29 20:08:00,/api/v1/recommendations,GET,500,7041.41,v5.4
236,2026-06-29 20:08:00,/api/v1/recommendations,GET,504,1000.0,v5.4
237,2026-06-29 20:08:00,/api/v1/recommendations,GET,504,1000.0,v5.4
238,2026-06-29 20:08:00,/api/v1/recommendations,GET,504,1000.0,v5.4
239,2026-06-29 20:08:00,/api/v1/recommendations,GET,504,1000.0,v5.4
240,2026-06-29 20:12:00,/api/v1/recommendations,GET,504,1000.0,v5.4
241,2026-06-29 20:12:00,/api/v1/recommendations,GET,500,7589.41,v5.4
242,2026-06-29 20:12:00,/api/v1/recommendations,GET,504,1000.0,v5.4
243,2026-06-29 20:12:00,/api/v1/recommendations,GET,200,15109.89,v5.3
244,2026-06-29 20:12:00,/api/v1/recommendations,GET,504,1000.0,v5.4
245,2026-06-29 20:16:00,/api/v1/recommendations,GET,200,16318.55,v5.3
246,2026-06-29 20:16:00,/api/v1/recommendations,GET,500,8139.28,v5.4
247,2026-06-29 20:16:00,/api/v1/recommendations,GET,200,16306.33,v5.4
248,2026-06-29 20:16:00,/api/v1/recommendations,GET,504,1000.0,v5.3
249,2026-06-29 20:16:00,/api/v1/recommendations,GET,500,8139.28,v5.4
250,2026-06-29 20:20:00,/api/v1/recommendations,GET,504,1000.0,v5.4
251,2026-06-29 20:20:00,/api/v1/recommendations,GET,500,8719.84,v5.4
252,2026-06-29 20:20:00,/api/v1/recommendations,GET,504,1000.0,v5.4
253,2026-06-29 20:20:00,/api/v1/recommendations,GET,504,1000.0,v5.4
254,2026-06-29 20:20:00,/api/v1/recommendations,GET,500,8719.84,v5.4
255,2026-06-29 20:24:00,/api/v1/recommendations,GET,500,9334.47,v5.4
256,2026-06-29 20:24:00,/api/v1/recommendations,GET,504,1000.0,v5.4
257,2026-06-29 20:24:00,/api/v1/recommendations,GET,200,18565.39,v5.3
258,2026-06-29 20:24:00,/api/v1/recommendations,GET,200,18628.29,v5.3
259,2026-06-29 20:24:00,/api/v1/recommendations,GET,500,9334.47,v5.4
260,2026-06-29 20:28:00,/api/v1/recommendations,GET,500,9985.76,v5.4
261,2026-06-29 20:28:00,/api/v1/recommendations,GET,504,1000.0,v5.4
262,2026-06-29 20:28:00,/api/v1/recommendations,GET,500,9985.76,v5.4
263,2026-06-29 20:28:00,/api/v1/recommendations,GET,200,20043.17,v5.3
264,2026-06-29 20:28:00,/api/v1/recommendations,GET,500,9985.76,v5.4
265,2026-06-29 20:32:00,/api/v1/recommendations,GET,504,1000.0,v5.4
266,2026-06-29 20:32:00,/api/v1/recommendations,GET,504,1000.0,v5.4
267,2026-06-29 20:32:00,/api/v1/recommendations,GET,504,1000.0,v5.4
268,2026-06-29 20:32:00,/api/v1/recommendations,GET,500,10607.82,v5.4
269,2026-06-29 20:32:00,/api/v1/recommendations,GET,500,10607.82,v5.4
270,2026-06-29 20:36:00,/api/v1/recommendations,GET,504,1000.0,v5.4
271,2026-06-29 20:36:00,/api/v1/recommendations,GET,504,1000.0,v5.4
272,2026-06-29 20:36:00,/api/v1/recommendations,GET,500,11273.15,v5.4
273,2026-06-29 20:36:00,/api/v1/recommendations,GET,504,1000.0,v5.4
274,2026-06-29 20:36:00,/api/v1/recommendations,GET,504,1000.0,v5.4
275,2026-06-29 20:40:00,/api/v1/recommendations,GET,504,1000.0,v5.4
276,2026-06-29 20:40:00,/api/v1/recommendations,GET,504,1000.0,v5.4
277,2026-06-29 20:40:00,/api/v1/recommendations,GET,504,1000.0,v5.4
278,2026-06-29 20:40:00,/api/v1/recommendations,GET,500,11927.74,v5.4
279,2026-06-29 20:40:00,/api/v1/recommendations,GET,504,1000.0,v5.4
280,2026-06-29 20:44:00,/api/v1/recommendations,GET,500,12640.16,v5.4
281,2026-06-29 20:44:00,/api/v1/recommendations,GET,504,1000.0,v5.4
282,2026-06-29 20:44:00,/api/v1/recommendations,GET,200,25221.44,v5.4
283,2026-06-29 20:44:00,/api/v1/recommendations,GET,504,1000.0,v5.4
284,2026-06-29 20:44:00,/api/v1/recommendations,GET,504,1000.0,v5.3
285,2026-06-29 20:48:00,/api/v1/recommendations,GET,504,1000.0,v5.4
286,2026-06-29 20:48:00,/api/v1/recommendations,GET,500,13359.28,v5.4
287,2026-06-29 20:48:00,/api/v1/recommendations,GET,500,13359.28,v5.4
288,2026-06-29 20:48:00,/api/v1/recommendations,GET,504,1000.0,v5.4
289,2026-06-29 20:48:00,/api/v1/recommendations,GET,500,13359.28,v5.4
290,2026-06-29 20:52:00,/api/v1/recommendations,GET,500,14089.39,v5.4
291,2026-06-29 20:52:00,/api/v1/recommendations,GET,504,1000.0,v5.4
292,2026-06-29 20:52:00,/api/v1/recommendations,GET,500,14089.39,v5.4
293,2026-06-29 20:52:00,/api/v1/recommendations,GET,500,14089.39,v5.4
294,2026-06-29 20:52:00,/api/v1/recommendations,GET,504,1000.0,v5.4
295,2026-06-29 20:56:00,/api/v1/recommendations,GET,500,14842.82,v5.4
296,2026-06-29 20:56:00,/api/v1/recommendations,GET,500,14842.82,v5.4
297,2026-06-29 20:56:00,/api/v1/recommendations,GET,500,14842.82,v5.4
298,2026-06-29 20:56:00,/api/v1/recommendations,GET,504,1000.0,v5.4
299,2026-06-29 20:56:00,/api/v1/recommendations,GET,504,1000.0,v5.4
300,2026-06-29 21:00:00,/api/v1/recommendations,GET,200,30703.74,v5.4
301,2026-06-29 21:00:00,/api/v1/recommendations,GET,200,30713.0,v5.4
302,2026-06-29 21:00:00,/api/v1/recommendations,GET,200,30716.21,v5.4
303,2026-06-29 21:00:00,/api/v1/recommendations,GET,500,30708.38,v5.4
304,2026-06-29 21:00:00,/api/v1/recommendations,GET,200,30705.86,v5.4
305,2026-06-29 21:04:00,/api/v1/recommendations,GET,200,30252.4,v5.4
306,2026-06-29 21:04:00,/api/v1/recommendations,GET,200,30272.6,v5.4
307,2026-06-29 21:04:00,/api/v1/recommendations,GET,200,30275.77,v5.4
308,2026-06-29 21:04:00,/api/v1/recommendations,GET,200,30268.17,v5.4
309,2026-06-29 21:04:00,/api/v1/recommendations,GET,200,30259.23,v5.4
310,2026-06-29 21:08:00,/api/v1/recommendations,GET,200,29080.3,v5.4
311,2026-06-29 21:08:00,/api/v1/recommendations,GET,200,29080.08,v5.4
312,2026-06-29 21:08:00,/api/v1/recommendations,GET,200,29093.61,v5.4
313,2026-06-29 21:08:00,/api/v1/recommendations,GET,500,29088.38,v5.3
314,2026-06-29 21:08:00,/api/v1/recommendations,GET,200,29092.56,v5.4
315,2026-06-29 21:12:00,/api/v1/recommendations,GET,200,27212.4,v5.3
316,2026-06-29 21:12:00,/api/v1/recommendations,GET,200,27204.88,v5.4
317,2026-06-29 21:12:00,/api/v1/recommendations,GET,200,27183.35,v5.4
318,2026-06-29 21:12:00,/api/v1/recommendations,GET,200,27208.9,v5.4
319,2026-06-29 21:12:00,/api/v1/recommendations,GET,200,27188.4,v5.4
320,2026-06-29 21:16:00,/api/v1/recommendations,GET,200,24584.54,v5.4
321,2026-06-29 21:16:00,/api/v1/recommendations,GET,200,24590.88,v5.4
322,2026-06-29 21:16:00,/api/v1/recommendations,GET,200,24608.34,v5.4
323,2026-06-29 21:16:00,/api/v1/recommendations,GET,200,24619.48,v5.3
324,2026-06-29 21:16:00,/api/v1/recommendations,GET,200,24594.45,v5.4
325,2026-06-29 21:20:00,/api/v1/recommendations,GET,200,21256.55,v5.4
326,2026-06-29 21:20:00,/api/v1/recommendations,GET,200,21263.73,v5.4
327,2026-06-29 21:20:00,/api/v1/recommendations,GET,200,21267.26,v5.4
328,2026-06-29 21:20:00,/api/v1/recommendations,GET,200,21255.17,v5.4
329,2026-06-29 21:20:00,/api/v1/recommendations,GET,200,21276.33,v5.3
330,2026-06-29 21:24:00,/api/v1/recommendations,GET,200,17210.68,v5.4
331,2026-06-29 21:24:00,/api/v1/recommendations,GET,200,17213.36,v5.4
332,2026-06-29 21:24:00,/api/v1/recommendations,GET,200,17215.04,v5.4
333,2026-06-29 21:24:00,/api/v1/recommendations,GET,200,17212.6,v5.4
334,2026-06-29 21:24:00,/api/v1/recommendations,GET,200,17216.77,v5.4
335,2026-06-29 21:28:00,/api/v1/recommendations,GET,200,12432.21,v5.4
336,2026-06-29 21:28:00,/api/v1/recommendations,GET,200,12432.8,v5.4
337,2026-06-29 21:28:00,/api/v1/recommendations,GET,200,12427.38,v5.4
338,2026-06-29 21:28:00,/api/v1/recommendations,GET,200,12442.78,v5.4
339,2026-06-29 21:28:00,/api/v1/recommendations,GET,200,12446.17,v5.4
